player_id,player_display_name,position,week,season_type,team,opponent_team,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch
00-0039893,Brian Thomas Jr.,WR,17,REG,JAX,IND,4,7,39,0,108,5
00-0039894,Xavier Worthy,WR,17,REG,KC,DEN,0,3,0,0,38,0
00-0039912,Ben Sinnott,TE,17,REG,WAS,DAL,3,4,29,0,47,12
00-0039915,Ladd McConkey,WR,17,REG,LAC,HOU,1,2,31,0,34,2
00-0039916,Ricky Pearsall,WR,17,REG,SF,CHI,5,8,85,0,100,17
00-0039920,Malachi Corley,WR,17,REG,CLE,PIT,1,1,4,0,4,0
00-0040024,Darius Cooper,WR,17,REG,PHI,BUF,1,1,4,0,3,1
00-0040075,LaJohntay Wester,WR,17,REG,BAL,GB,0,0,0,0,0,0
00-0040124,Tetairoa McMillan,WR,17,REG,CAR,SEA,1,4,5,0,49,3
00-0040126,Colston Loveland,TE,17,REG,CHI,SF,6,10,94,1,103,16
00-0040128,Tyler Warren,TE,17,REG,IND,JAX,5,5,43,0,23,20
00-0040129,Emeka Egbuka,WR,17,REG,TB,MIA,3,5,20,0,61,14
00-0040130,Jayden Higgins,WR,17,REG,HOU,LAC,2,4,88,1,70,36
00-0040131,Kyle Williams,WR,17,REG,NE,NYJ,3,5,20,0,66,3
00-0040138,Jaylin Noel,WR,17,REG,HOU,LAC,3,4,54,1,65,7
00-0040170,Elic Ayomanor,WR,17,REG,TEN,NO,4,7,37,1,70,1
00-0040184,KeAndre Lambert-Smith,WR,17,REG,LAC,HOU,0,1,0,0,12,0
00-0040187,Mitchell Evans,TE,17,REG,CAR,SEA,1,2,5,0,2,6
00-0040189,Oronde Gadsden II,TE,17,REG,LAC,HOU,3,6,32,1,58,10
00-0040218,Jimmy Horn Jr.,WR,17,REG,CAR,SEA,2,2,9,0,-8,17
00-0040237,Tez Johnson,WR,17,REG,TB,MIA,2,2,19,0,14,5
00-0040244,Moliki Matavao,TE,17,REG,NO,TEN,2,2,10,0,5,5
00-0040259,Gage Larvadain,WR,17,REG,CLE,PIT,0,0,0,0,0,0
00-0040277,Jahdae Walker,WR,17,REG,CHI,SF,2,4,30,0,39,3
00-0040311,Theo Wease Jr.,WR,17,REG,MIA,TB,1,1,63,1,21,42
00-0040363,Keleki Latu,TE,17,REG,BUF,PHI,0,0,0,0,0,0
00-0040506,Myles Price,WR,17,REG,MIN,DET,0,0,0,0,0,0
00-0040534,Ke'Shawn Williams,WR,17,REG,CIN,ARI,1,1,5,0,5,0
00-0040563,Efton Chism III,WR,17,REG,NE,NYJ,2,2,40,1,16,24
00-0040581,Dont'e Thornton Jr.,WR,17,REG,LV,NYG,2,4,12,0,57,3
00-0040582,Arian Smith,WR,17,REG,NYJ,NE,1,1,5,0,-8,13
00-0040584,Gunnar Helm,TE,17,REG,TEN,NO,1,2,1,0,-1,4
00-0040590,Konata Mumpfield,WR,17,REG,LA,ATL,2,5,10,0,68,0
00-0040663,Harold Fannin Jr.,TE,17,REG,CLE,PIT,2,2,30,1,29,1
00-0040667,Matthew Golden,WR,17,REG,GB,BAL,1,3,12,0,57,1
00-0040669,Isaac TeSlaa,WR,17,REG,DET,MIN,3,4,49,1,60,23
00-0040705,Chimere Dike,WR,17,REG,TEN,NO,4,5,55,0,63,7
00-0040727,Tre Harris,WR,17,REG,LAC,HOU,1,1,8,0,-1,9
00-0040735,Luther Burden III,WR,17,REG,CHI,SF,8,9,138,1,88,55
00-0040737,Terrance Ferguson,TE,17,REG,LA,ATL,2,4,54,1,72,0
00-0040782,Isaiah Bond,WR,17,REG,CLE,PIT,1,1,16,0,15,1
00-0030035,Adam Thielen,WR,18,REG,PIT,BAL,3,6,43,0,67,12
00-0030279,Keenan Allen,WR,18,REG,LAC,DEN,7,13,36,0,122,27
00-0030506,Travis Kelce,TE,18,REG,KC,LV,3,6,12,0,48,-2
00-0030564,DeAndre Hopkins,WR,18,REG,BAL,PIT,0,2,0,0,7,0
00-0031408,Mike Evans,WR,18,REG,TB,CAR,2,2,34,0,29,5
00-0031484,Chris Manhertz,TE,18,REG,NYG,DAL,0,1,0,0,10,0
00-0031588,Stefon Diggs,WR,18,REG,NE,MIA,3,3,43,0,23,20
00-0032211,Tyler Lockett,WR,18,REG,LV,KC,1,5,5,0,24,0
00-0032392,Austin Hooper,TE,18,REG,NE,MIA,1,1,5,0,3,2
00-0032464,Kalif Raymond,WR,18,REG,DET,CHI,3,3,52,0,13,39
00-0032775,Demarcus Robinson,WR,18,REG,SF,SEA,3,4,24,0,30,10
00-0033090,Hunter Henry,TE,18,REG,NE,MIA,5,5,56,0,26,30
00-0033110,Tyler Higbee,TE,18,REG,LA,ARI,5,6,91,1,82,11
00-0033217,Mo Alie-Cox,TE,18,REG,IND,HOU,3,4,22,0,11,13
00-0033246,Johnny Mundt,TE,18,REG,JAX,TEN,1,1,16,0,6,10
00-0033288,George Kittle,TE,18,REG,SF,SEA,5,7,29,0,29,16
00-0033307,Kendrick Bourne,WR,18,REG,SF,SEA,0,1,0,0,8,0
00-0033357,Taysom Hill,TE,18,REG,NO,ATL,3,3,32,0,3,29
00-0033375,Tim Patrick,WR,18,REG,JAX,TEN,1,1,4,0,1,3
00-0033439,Pharaoh Brown,TE,18,REG,ARI,LA,0,0,0,0,0,0
00-0033455,Anthony Firkser,TE,18,REG,DET,CHI,2,3,2,0,-7,1
00-0033576,Eric Saubert,TE,18,REG,SEA,SF,2,3,10,0,0,5
00-0033857,JuJu Smith-Schuster,WR,18,REG,KC,LV,2,2,13,0,10,3
00-0033858,Jonnu Smith,TE,18,REG,PIT,BAL,1,2,2,0,30,0
00-0033881,Evan Engram,TE,18,REG,DEN,LAC,3,4,45,0,30,22
00-0033908,Cooper Kupp,WR,18,REG,SEA,SF,2,3,29,0,20,13
00-0033921,Chris Godwin Jr.,WR,18,REG,TB,CAR,1,1,8,0,5,3
00-0034054,River Cracraft,WR,18,REG,WAS,PHI,0,0,0,0,0,0
00-0034159,Will Dissly,TE,18,REG,LAC,DEN,1,5,6,0,37,1
00-0034270,Tyler Conklin,TE,18,REG,LAC,DEN,1,1,6,0,4,2
00-0034272,Marquez Valdes-Scantling,WR,18,REG,PIT,BAL,5,7,34,0,77,12
00-0034348,Courtland Sutton,WR,18,REG,DEN,LAC,1,2,5,0,9,9
00-0034383,Dalton Schultz,TE,18,REG,HOU,IND,4,4,73,0,37,36
00-0034386,Justin Watson,WR,18,REG,HOU,IND,0,0,0,0,0,0
00-0034418,Cedrick Wilson Jr.,WR,18,REG,MIA,NE,0,2,0,0,18,0
00-0034753,Mark Andrews,TE,18,REG,BAL,PIT,2,3,14,0,12,2
00-0034775,Christian Kirk,WR,18,REG,HOU,IND,1,2,-3,0,-3,2
00-0034798,Durham Smythe,TE,18,REG,CHI,DET,0,0,0,0,0,0
00-0034827,DJ Moore,WR,18,REG,CHI,DET,1,3,11,0,47,15
00-0034829,Mike Gesicki,TE,18,REG,CIN,CLE,2,2,13,0,8,5
00-0034860,Dante Pettis,WR,18,REG,NO,ATL,5,5,60,0,14,46
00-0034928,Steven Sims,WR,18,REG,ARI,LA,0,0,0,0,0,0
00-0034960,Jakobi Meyers,WR,18,REG,JAX,TEN,5,6,44,0,44,13
00-0035021,Ashton Dulin,WR,18,REG,IND,HOU,0,2,0,0,53,0
00-0035249,Josh Oliver,TE,18,REG,MIN,GB,2,2,29,0,6,23
00-0035298,Scott Miller,WR,18,REG,PIT,BAL,2,2,9,0,2,7
00-0035359,David Sills,WR,18,REG,ATL,NO,1,1,11,0,4,7
00-0035535,Darius Slayton,WR,18,REG,NYG,DAL,4,9,34,0,39,17
00-0035544,Tom Kennedy,WR,18,REG,DET,CHI,0,0,0,0,0,0
00-0035602,Alex Bachman,WR,18,REG,LV,KC,0,0,0,0,0,0
00-0035631,Drew Sample,TE,18,REG,CIN,CLE,3,3,17,0,-3,20
00-0035644,Noah Fant,TE,18,REG,CIN,CLE,1,1,5,0,-1,6
00-0035645,Gunner Olszewski,WR,18,REG,NYG,DAL,8,9,102,0,76,57
00-0035659,Terry McLaurin,WR,18,REG,WAS,PHI,4,4,57,0,45,12
00-0035662,Marquise Brown,WR,18,REG,KC,LV,3,6,64,0,132,28
00-0035689,Dawson Knox,TE,18,REG,BUF,NYJ,2,2,24,1,21,3
00-0035719,Deebo Samuel Sr.,WR,18,REG,WAS,PHI,2,5,20,0,16,28
00-0036040,Juwan Johnson,TE,18,REG,NO,ATL,3,5,61,0,78,5
00-0036133,James Proche,WR,18,REG,TEN,JAX,1,1,5,0,5,0
00-0036165,Isaiah Hodgins,WR,18,REG,NYG,DAL,0,2,0,0,37,0
00-0036176,Mason Kinsey,WR,18,REG,TEN,JAX,0,0,0,0,0,0
00-0036182,Nick Westbrook-Ikhine,WR,18,REG,MIA,NE,0,0,0,0,0,0
00-0036196,Gabe Davis,WR,18,REG,BUF,NYJ,5,7,41,1,54,11
00-0036244,Colby Parkinson,TE,18,REG,LA,ARI,4,7,36,2,55,25
00-0036252,Michael Pittman,WR,18,REG,IND,HOU,2,4,11,0,31,-1
00-0036259,Jauan Jennings,WR,18,REG,SF,SEA,4,6,35,0,36,8
00-0036290,Cole Kmet,TE,18,REG,CHI,DET,2,3,16,0,-4,16
00-0036309,Darnell Mooney,WR,18,REG,ATL,NO,3,7,20,0,89,-3
00-0036322,Justin Jefferson,WR,18,REG,MIN,GB,8,11,101,0,69,51
00-0036331,Devin Duvernay,WR,18,REG,CHI,DET,0,0,0,0,0,0
00-0036332,Josiah Deguara,TE,18,REG,ARI,LA,2,2,15,1,11,4
00-0036358,CeeDee Lamb,WR,18,REG,DAL,NYG,1,1,4,0,4,0
00-0036407,Jerry Jeudy,WR,18,REG,CLE,CIN,2,6,17,0,84,5
00-0036410,Tee Higgins,WR,18,REG,CIN,CLE,6,9,67,1,106,10
00-0036590,Quintin Morris,TE,18,REG,JAX,TEN,1,1,5,1,2,3
00-0036626,Dyami Brown,WR,18,REG,JAX,TEN,1,1,8,0,8,0
00-0036628,John Bates,TE,18,REG,WAS,PHI,2,2,13,1,-2,15
00-0036637,Noah Gray,TE,18,REG,KC,LV,3,5,30,0,25,13
00-0036825,Feleipe Franks,TE,18,REG,ATL,NO,0,0,0,0,0,0
00-0036849,Tutu Atwell,WR,18,REG,LA,ARI,1,3,19,0,55,6
00-0036862,Ben Skowronek,WR,18,REG,PIT,BAL,0,0,0,0,0,0
00-0036876,Kylen Granson,TE,18,REG,PHI,WAS,4,5,30,0,31,9
00-0036894,Pat Freiermuth,TE,18,REG,PIT,BAL,3,5,51,0,44,25
00-0036900,Ja'Marr Chase,WR,18,REG,CIN,CLE,8,10,96,1,86,50
00-0036912,DeVonta Smith,WR,18,REG,PHI,WAS,3,4,52,0,62,5
00-0036963,Amon-Ra St. Brown,WR,18,REG,DET,CHI,11,15,139,0,145,45
00-0036970,Kyle Pitts,TE,18,REG,ATL,NO,6,9,58,0,39,24
00-0036988,Josh Palmer,WR,18,REG,BUF,NYJ,1,3,1,0,5,2
00-0037005,Tommy Tremble,TE,18,REG,CAR,TB,3,4,38,1,23,16
00-0037015,Sal Cannella,TE,18,REG,CLE,CIN,0,1,0,0,37,0
00-0037031,Nikola Kalinic,TE,18,REG,CHI,DET,0,0,0,0,0,0
00-0037086,Grant Calcaterra,TE,18,REG,PHI,WAS,2,3,21,1,24,3
00-0037098,Samori Toure,WR,18,REG,NO,ATL,1,3,3,0,30,0
00-0037132,Britain Covey,WR,18,REG,PHI,WAS,2,4,20,0,8,20
00-0037231,Kevin Austin Jr.,WR,18,REG,NO,ATL,4,9,37,0,65,14
00-0037238,Drake London,WR,18,REG,ATL,NO,4,8,78,1,112,9
00-0037240,Jameson Williams,WR,18,REG,DET,CHI,6,8,74,0,35,46
00-0037247,George Pickens,WR,18,REG,DAL,NYG,1,3,9,0,12,3
00-0037252,Greg Dulcich,TE,18,REG,MIA,NE,3,4,31,0,15,28
00-0037291,Jalen Nailor,WR,18,REG,MIN,GB,3,3,49,0,35,14
00-0037304,Connor Heyward,TE,18,REG,PIT,BAL,1,1,3,0,-1,4
00-0037487,Deven Thompkins,WR,18,REG,ATL,NO,0,0,0,0,0,0
00-0037545,Rashid Shaheed,WR,18,REG,SEA,SF,1,1,2,0,2,0
00-0037614,John Metchie III,WR,18,REG,NYJ,BUF,3,4,20,0,12,12
00-0037664,Alec Pierce,WR,18,REG,IND,HOU,4,7,132,2,130,32
00-0037666,Jalen Tolbert,WR,18,REG,DAL,NYG,0,1,0,0,21,0
00-0037741,Jahan Dotson,WR,18,REG,PHI,WAS,3,8,40,0,139,3
00-0037742,Treylon Burks,WR,18,REG,WAS,PHI,2,4,12,0,44,9
00-0037744,Trey McBride,TE,18,REG,ARI,LA,7,8,65,0,39,31
00-0037801,KaVontae Turpin,WR,18,REG,DAL,NYG,0,1,0,0,35,0
00-0037809,Chig Okonkwo,TE,18,REG,TEN,JAX,2,5,2,0,15,0
00-0037837,Calvin Austin III,WR,18,REG,PIT,BAL,3,7,55,1,109,10
00-0037838,Isaiah Likely,TE,18,REG,BAL,PIT,2,2,32,0,24,8
00-0038041,Jake Ferguson,TE,18,REG,DAL,NYG,1,2,5,0,0,5
00-0038090,Skyy Moore,WR,18,REG,SF,SEA,0,0,0,0,0,0
00-0038115,Daniel Bellinger,TE,18,REG,NYG,DAL,2,2,38,1,4,34
00-0038129,Cade Otton,TE,18,REG,TB,CAR,7,9,94,1,47,53
00-0038359,Xavier Smith,WR,18,REG,LA,ARI,1,2,6,0,37,0
00-0038543,Jaxon Smith-Njigba,WR,18,REG,SEA,SF,6,8,84,0,102,23
00-0038547,Luke Schoonmaker,TE,18,REG,DAL,NYG,1,1,12,0,1,11
00-0038559,Michael Wilson,WR,18,REG,ARI,LA,5,8,99,1,147,23
00-0038563,Tre Tucker,WR,18,REG,LV,KC,2,6,30,0,105,3
00-0038564,Cameron Latu,TE,18,REG,PHI,WAS,0,0,0,0,0,0
00-0038573,Derius Davis,WR,18,REG,LAC,DEN,1,1,7,0,6,1
00-0038589,Josh Whyle,TE,18,REG,GB,MIN,1,1,4,0,-1,5
00-0038606,Parker Washington,WR,18,REG,JAX,TEN,5,9,87,1,132,19
00-0038608,Kayshon Boutte,WR,18,REG,NE,MIA,2,4,24,0,75,4
00-0038618,Xavier Hutchinson,WR,18,REG,HOU,IND,5,9,84,0,85,35
00-0038619,Andrei Iosivas,WR,18,REG,CIN,CLE,2,3,10,0,11,1
00-0038621,DeMario Douglas,WR,18,REG,NE,MIA,2,3,29,0,48,31
00-0038640,Jalen Brooks,WR,18,REG,ARI,LA,0,0,0,0,0,0
00-0038647,Ronnie Bell,WR,18,REG,NO,ATL,2,4,23,1,78,1
00-0038710,Blake Whiteheart,TE,18,REG,CLE,CIN,0,1,0,0,10,0
00-0038720,Julian Hill,TE,18,REG,MIA,NE,1,1,8,0,1,7
00-0038809,Ben Sims,TE,18,REG,MIN,GB,1,4,18,0,66,0
00-0038840,Brycen Tremayne,WR,18,REG,CAR,TB,2,2,27,0,15,12
00-0038891,Shedrick Jackson,WR,18,REG,LV,KC,1,1,11,0,11,0
00-0038933,Dalton Kincaid,TE,18,REG,BUF,NYJ,3,3,48,0,31,17
00-0038935,Brenton Strange,TE,18,REG,JAX,TEN,6,6,52,1,26,26
00-0038953,Dylan Drummond,WR,18,REG,ATL,NO,0,0,0,0,0,0
00-0038976,Marvin Mims Jr.,WR,18,REG,DEN,LAC,2,3,10,0,-11,19
00-0038979,Cedric Tillman,WR,18,REG,CLE,CIN,1,2,23,0,26,8
00-0038994,Jordan Addison,WR,18,REG,MIN,GB,1,3,8,0,36,0
00-0038997,Josh Downs,WR,18,REG,IND,HOU,4,4,61,0,47,14
00-0039041,Elijah Higgins,TE,18,REG,ARI,LA,3,3,28,0,18,10
00-0039050,Payne Durham,TE,18,REG,TB,CAR,0,1,0,0,13,0
00-0039062,Jonathan Mingo,WR,18,REG,DAL,NYG,0,1,0,0,10,0
00-0039064,Zay Flowers,WR,18,REG,BAL,PIT,4,6,138,2,101,58
00-0039066,Michael Mayer,TE,18,REG,LV,KC,3,5,47,0,39,8
00-0039074,Davis Allen,TE,18,REG,LA,ARI,0,1,0,0,19,0
00-0039075,Puka Nacua,WR,18,REG,LA,ARI,10,11,76,1,44,31
00-0039305,Jack Westover,TE,18,REG,NE,MIA,1,1,0,0,0,0
00-0039342,Xavier Legette,WR,18,REG,CAR,TB,3,4,22,0,41,0
00-0039359,Cade Stover,TE,18,REG,HOU,IND,1,2,9,0,2,7
00-0039410,Ryan Flournoy,WR,18,REG,DAL,NYG,5,7,68,0,47,39
00-0039451,Isaiah Williams,WR,18,REG,NYJ,BUF,5,7,24,0,29,5
00-0039458,Brenden Bates,TE,18,REG,CLE,CIN,1,1,6,0,3,3
00-0039491,Jalen Coker,WR,18,REG,CAR,TB,6,7,47,1,55,3
00-0039530,Brevyn Spann-Ford,TE,18,REG,DAL,NYG,2,3,30,0,36,7
00-0039589,Kameron Johnson,WR,18,REG,TB,CAR,0,0,0,0,0,0
00-0039648,David Martin-Robinson,TE,18,REG,TEN,JAX,1,3,14,0,14,9
00-0039710,Jeshaun Jones,WR,18,REG,MIN,GB,0,0,0,0,0,0
00-0039751,Jordan Whittington,WR,18,REG,LA,ARI,0,0,0,0,0,0
00-0039792,Devontez Walker,WR,18,REG,BAL,PIT,2,2,46,1,25,21
00-0039793,AJ Barner,TE,18,REG,SEA,SF,2,3,14,0,9,10
00-0039824,Jared Wiley,TE,18,REG,KC,LV,0,0,0,0,0,0
00-0039855,Jalen McMillan,WR,18,REG,TB,CAR,1,1,11,0,7,4
00-0039868,Troy Franklin,WR,18,REG,DEN,LAC,0,1,0,0,8,0
00-0039880,Malik Washington,WR,18,REG,MIA,NE,3,4,6,1,5,5
00-0039884,Tahj Washington,WR,18,REG,MIA,NE,2,3,26,0,68,2
00-0039890,Adonai Mitchell,WR,18,REG,NYJ,BUF,0,3,0,0,31,0
00-0039893,Brian Thomas Jr.,WR,18,REG,JAX,TEN,3,5,49,0,82,11
00-0039901,Keon Coleman,WR,18,REG,BUF,NYJ,2,4,49,0,47,18
00-0039912,Ben Sinnott,TE,18,REG,WAS,PHI,2,2,3,0,0,3
00-0039920,Malachi Corley,WR,18,REG,CLE,CIN,2,2,20,0,1,19
