player_id,player_display_name,week,season_type,team,opponent_team,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_fumbles_forced,def_sacks,def_qb_hits,def_interceptions,def_pass_defended,def_tds,def_fumbles,def_safeties
00-0039889,Maason Smith,9,REG,JAX,LV,0,0,1,0,0,0,0,0,0,0,0,0
00-0039898,Mike Sainristil,9,REG,WAS,SEA,1,0,1,0,0,0,0,1,1,0,0,0
00-0039900,Marshawn Kneeland,9,REG,DAL,ARI,0,0,0,0,0,0,0,0,0,0,0,0
00-0039903,Terrion Arnold,9,REG,DET,MIN,1,0,2,0,0,0,0,1,3,0,0,0
00-0039908,Kris Jenkins,9,REG,CIN,CHI,0,0,2,0,0,0,0,0,0,0,0,0
00-0039911,Chop Robinson,9,REG,MIA,BAL,0,0,1,0,0,0,0,0,0,0,0,0
00-0039924,Dallas Turner,9,REG,MIN,DET,2,0,2,0,0,0,0,0,0,0,0,0
00-0040011,Shemar James,9,REG,DAL,ARI,2,0,3,1,0,0,1,0,0,0,0,0
00-0040019,Jay Toia,9,REG,DAL,ARI,0,0,1,0,0,0,1,0,0,0,0,0
00-0040041,Nazir Stackhouse,9,REG,GB,CAR,0,0,2,0,0,0,0,0,0,0,0,0
00-0040044,Zion Childress,9,REG,DAL,ARI,0,0,1,0,0,0,0,0,0,0,0,0
00-0040061,Connor O'Toole,9,REG,SEA,WAS,0,0,1,0,0,0,0,0,0,0,0,0
00-0040069,Teddye Buchanan,9,REG,BAL,MIA,3,1,4,0,0,0,0,0,0,0,0,0
00-0040072,Jeffrey Bassa,9,REG,KC,BUF,0,0,2,0,0,0,0,0,0,0,0,0
00-0040089,Kevin Knowles,9,REG,KC,BUF,2,0,0,0,0,0,0,0,0,0,0,0
00-0040104,Keondre Jackson,9,REG,BAL,MIA,2,0,0,0,0,0,0,0,0,0,0,0
00-0040127,Kenneth Grant,9,REG,MIA,BAL,1,0,1,0,0,0,0,0,0,0,0,0
00-0040137,Jordan Burch,9,REG,ARI,DAL,0,0,1,0,0,0,0,0,0,0,0,0
00-0040141,Kevin Winston Jr.,9,REG,TEN,LAC,1,0,1,0,0,0,0,0,0,0,0,0
00-0040144,Jamaree Caldwell,9,REG,LAC,TEN,1,0,0,0,0,0,0,0,0,0,0,0
00-0040148,Xavier Watts,9,REG,ATL,NE,3,0,1,0,0,0,0,0,0,0,0,0
00-0040149,Jaylin Smith,9,REG,HOU,DEN,1,0,1,0,0,0,0,0,0,0,0,0
00-0040152,Upton Stout,9,REG,SF,NYG,4,0,2,1,0,0,0,0,0,0,0,0
00-0040155,Danny Stutsman,9,REG,NO,LA,1,0,7,0,0,0,0,0,0,0,0,0
00-0040157,Barrett Carter,9,REG,CIN,CHI,5,0,5,0,0,0,0,0,1,0,0,0
00-0040159,Lathan Ransom,9,REG,CAR,GB,3,0,3,0,0,0,0,0,0,0,0,0
00-0040160,Jack Sawyer,9,REG,PIT,IND,0,0,0,0,0,0,0,1,1,0,0,0
00-0040166,Quincy Riley,9,REG,NO,LA,0,0,0,0,0,0,0,0,1,0,0,0
00-0040168,Que Robinson,9,REG,DEN,HOU,1,0,0,0,0,0,0,0,0,0,0,0
00-0040171,Joshua Farmer,9,REG,NE,ATL,1,0,1,0,0,0,0,0,0,0,0,0
00-0040175,Jordan Phillips,9,REG,MIA,BAL,0,0,1,0,0,0,1,0,0,0,0,0
00-0040182,Dante Trader Jr.,9,REG,MIA,BAL,8,0,5,0,0,0,0,0,0,0,0,0
00-0040192,Jordan Hancock,9,REG,BUF,KC,1,0,0,0,0,0,0,0,0,0,0,0
00-0040195,Denzel Burke,9,REG,ARI,DAL,6,0,1,0,0,0,0,1,2,0,0,0
00-0040201,Marcus Harris,9,REG,TEN,LAC,1,0,0,0,0,0,0,0,1,0,0,0
00-0040221,R.J. Mickens,9,REG,LAC,TEN,1,0,2,0,0,0,0,0,0,0,0,0
00-0040228,Cody Lindenberg,9,REG,LV,JAX,2,0,0,0,0,0,0,0,0,0,0,0
00-0040243,Korie Black,9,REG,NYG,SF,1,1,6,1,0,0,0,0,1,0,0,0
00-0040251,Trikweze Bridges,9,REG,DAL,ARI,1,0,0,0,0,0,0,0,0,0,0,0
00-0040326,Branson Combs,9,REG,JAX,LV,0,0,2,0,0,0,0,0,0,0,0,0
00-0040342,Danny Striggow,9,REG,JAX,LV,1,0,0,0,0,0,0,0,0,0,0,0
00-0040471,Nikko Reed,9,REG,LAC,TEN,0,0,1,0,0,0,0,0,0,0,0,0
00-0040489,Greedy Vance,9,REG,LV,JAX,1,0,0,0,0,0,0,0,0,0,0,0
00-0040492,Tyler Batty,9,REG,MIN,DET,0,0,1,0,0,0,0,0,0,0,0,0
00-0040496,Chaz Chambliss,9,REG,MIN,DET,1,0,0,0,0,0,0,0,0,0,0,0
00-0040503,Dorian Mausi,9,REG,TEN,LAC,2,0,0,0,0,0,0,0,0,0,0,0
00-0040574,Elijah Ponder,9,REG,NE,ATL,1,0,0,0,0,0,0,0,0,0,0,0
00-0040577,Jalon Walker,9,REG,ATL,NE,4,0,1,2,1,2,2,0,1,0,0,0
00-0040578,James Pearce Jr.,9,REG,ATL,NE,0,0,0,0,0,0,0,0,0,0,0,0
00-0040580,Josaiah Stewart,9,REG,LA,NO,0,0,1,0,0,0,0,0,0,0,0,0
00-0040640,Ashton Gillotte,9,REG,KC,BUF,1,0,2,0,0,0.5,2,0,0,0,0,0
00-0040641,Darien Porter,9,REG,LV,JAX,8,0,2,0,0,0,0,0,0,0,0,0
00-0040643,Jonas Sanker,9,REG,NO,LA,5,0,3,0,0,0,0,0,1,0,0,0
00-0040645,Cody Simon,9,REG,ARI,DAL,1,0,2,0,1,0,0,0,0,0,0,0
00-0040660,Mykel Williams,9,REG,SF,NYG,0,0,1,0,0,0,1,0,0,0,0,0
00-0040670,Nohl Williams,9,REG,KC,BUF,2,0,5,0,0,0,0,0,0,0,0,0
00-0040672,Tyleik Williams,9,REG,DET,MIN,1,0,1,1,0,0,0,0,0,0,0,0
00-0040677,Abdul Carter,9,REG,NYG,SF,1,0,0,0,0,0,0,0,0,0,0,0
00-0040678,Derrick Harmon,9,REG,PIT,IND,2,0,0,0,0,0,0,0,0,0,0,0
00-0040688,Malaki Starks,9,REG,BAL,MIA,5,0,0,0,0,0,0,1,1,0,0,0
00-0040694,Darius Alexander,9,REG,NYG,SF,0,0,1,0,0,0,0,0,0,0,0,0
00-0040706,Walter Nolen,9,REG,ARI,DAL,3,0,1,2,0,1,1,0,1,0,0,0
00-0040709,Maxwell Hairston,9,REG,BUF,KC,0,0,0,0,0,0,0,1,1,0,0,0
00-0040710,Deone Walker,9,REG,BUF,KC,0,0,1,0,0,0,1,0,0,0,0,0
00-0040716,Craig Woodson,9,REG,NE,ATL,1,0,1,0,0,0,0,0,0,0,0,0
00-0040720,Jahdae Barron,9,REG,DEN,HOU,2,0,0,0,0,0,0,0,0,0,0,0
00-0040722,Mike Green,9,REG,BAL,MIA,0,0,2,0,0,0.5,1,0,0,0,0,0
00-0040723,Jack Kiser,9,REG,JAX,LV,1,0,1,0,0,0,0,0,0,0,0,0
00-0040725,Donovan Ezeiruaku,9,REG,DAL,ARI,2,0,1,1,0,1,1,0,0,0,0,0
00-0040731,Trey Amos,9,REG,WAS,SEA,4,0,3,0,0,0,0,0,0,0,0,0
00-0040733,Nick Emmanwori,9,REG,SEA,WAS,4,1,1,1,0,0,0,0,0,0,0,0
00-0040738,Demetrius Knight Jr.,9,REG,CIN,CHI,2,0,4,0,0,0,0,0,1,0,0,0
00-0040744,JT Tuimoloau,9,REG,IND,PIT,0,0,2,0,0,0,0,0,0,0,0,0
00-0040746,Nic Scourton,9,REG,CAR,GB,2,0,3,0,0,0,1,0,0,0,0,0
00-0040751,Will Johnson,9,REG,ARI,DAL,4,1,1,0,1,0,0,0,1,0,0,0
00-0040756,Shemar Stewart,9,REG,CIN,CHI,1,0,2,0,0,0,1,0,0,0,0,0
00-0026190,Calais Campbell,10,REG,ARI,SEA,3,0,2,1,0,0,0,0,0,0,0,0
00-0027940,Von Miller,10,REG,WAS,DET,0,0,1,0,0,0,1,0,0,0,0,0
00-0027962,Cameron Jordan,10,REG,NO,CAR,2,0,0,1,0,1,1,0,0,0,1,0
00-0027969,Cameron Heyward,10,REG,PIT,LAC,1,0,5,1,0,0,0,0,1,0,0,0
00-0028292,Nick Bellore,10,REG,WAS,DET,1,0,0,0,0,0,0,0,0,0,0,0
00-0029255,Bobby Wagner,10,REG,WAS,DET,6,0,3,0,0,0,1,0,0,0,0,0
00-0029562,Lavonte David,10,REG,TB,NE,5,1,3,0,0,0,0,0,0,0,0,0
00-0029606,Harrison Smith,10,REG,MIN,BAL,5,0,2,0,1,0,0,0,0,0,0,0
00-0029607,Demario Davis,10,REG,NO,CAR,1,0,6,0,0,0,0,0,1,0,0,0
00-0030062,Darius Slay,10,REG,PIT,LAC,2,0,1,0,0,0,0,0,0,0,0,0
00-0030070,John Jenkins,10,REG,BAL,MIN,1,0,0,0,0,0,0,0,1,0,0,0
00-0030114,Jordan Poyer,10,REG,BUF,MIA,3,0,5,0,0,0,0,0,0,0,0,0
00-0031040,Khalil Mack,10,REG,LAC,PIT,1,0,2,1,1,1,1,0,0,0,0,1
00-0031054,DaQuan Jones,10,REG,BUF,MIA,0,0,1,0,0,0,1,0,0,0,0,0
00-0031254,Denico Autry,10,REG,HOU,JAX,0,0,0,0,0,0,0,0,1,0,0,0
00-0031270,Shelby Harris,10,REG,CLE,NYJ,0,0,1,0,0,0,0,0,1,0,0,0
00-0031360,Kyle Van Noy,10,REG,BAL,MIN,2,0,0,0,0,0,0,0,1,0,0,0
00-0031411,DeMarcus Lawrence,10,REG,SEA,ARI,1,0,3,1,0,0.5,3,0,0,0,0,0
00-0031551,Eddie Goldman,10,REG,WAS,DET,1,0,1,0,0,0,0,0,0,0,0,0
00-0031557,Jordan Phillips,10,REG,BUF,MIA,0,0,1,0,0,0,0,0,0,0,0,0
00-0031565,Danielle Hunter,10,REG,HOU,JAX,5,0,2,4,1,3.5,4,0,0,0,0,0
00-0031583,Grady Jarrett,10,REG,CHI,NYG,0,0,4,0,0,0,0,0,0,0,0,0
00-0031898,Alex Singleton,10,REG,DEN,LV,2,0,7,0,0,0,0,0,0,0,0,0
00-0031933,Leonard Williams,10,REG,SEA,ARI,2,0,0,1,0,1,1,0,0,0,0,0
00-0031935,Preston Smith,10,REG,WAS,DET,0,0,5,0,0,0,0,0,0,0,0,0
00-0031957,Rakeem Nunez-Roches,10,REG,NYG,CHI,0,0,1,0,0,0,0,0,0,0,0,0
00-0032103,Denzel Perryman,10,REG,LAC,PIT,2,0,1,0,0,0,0,0,0,0,0,0
00-0032146,Bud Dupree,10,REG,LAC,PIT,1,0,0,1,0,1,1,0,0,0,0,0
00-0032164,Arik Armstead,10,REG,JAX,HOU,1,0,1,1,0,1,1,0,0,0,0,0
00-0032265,Mario Edwards,10,REG,HOU,JAX,0,0,1,0,0,0,0,0,0,0,0,0
00-0032388,Deion Jones,10,REG,TB,NE,2,0,0,0,0,0,0,0,0,0,0,0
00-0032415,Matthew Judon,10,REG,MIA,BUF,0,0,1,0,0,0,0,0,0,0,0,0
00-0032424,DJ Reader,10,REG,DET,WAS,1,0,1,0,0,0,0,0,0,0,0,0
00-0032442,Elandon Roberts,10,REG,LV,DEN,0,0,2,0,0,0,0,0,0,0,0,0
00-0032580,Jonathan Jones,10,REG,WAS,DET,4,0,0,0,0,0,0,0,1,0,0,0
00-0032667,Roy Robertson-Harris,10,REG,NYG,CHI,1,1,3,0,0,0,0,0,0,0,0,0
00-0032759,Sheldon Rankins,10,REG,HOU,JAX,0,0,1,0,0,0,0,0,0,0,0,0
00-0032889,A'Shawn Robinson,10,REG,CAR,NO,2,0,2,0,0,0,0,0,0,0,0,0
00-0032933,Antonio Hamilton,10,REG,WAS,DET,1,0,1,0,0,0,0,0,0,0,0,0
00-0033010,Sheldon Day,10,REG,WAS,DET,1,0,2,0,0,0,1,0,0,0,0,0
00-0033051,David Onyemata,10,REG,ATL,IND,4,0,3,0,0,0,0,0,0,0,0,0
00-0033055,Jalen Ramsey,10,REG,PIT,LAC,4,0,4,0,0,0,0,0,0,0,0,0
00-0033066,Andrew Billings,10,REG,CHI,NYG,4,0,0,2,0,0,0,0,0,0,0,0
00-0033093,Jonathan Bullard,10,REG,NO,CAR,0,0,1,0,0,0,0,0,1,0,0,0
00-0033109,Javon Hargrave,10,REG,MIN,BAL,1,0,0,0,0,0,0,0,0,0,0,0
00-0033131,Maliek Collins,10,REG,CLE,NYJ,1,1,1,1,0,0.5,1,0,0,0,0,0
00-0033132,Kevin Byard,10,REG,CHI,NYG,5,0,1,0,0,0,0,0,0,0,0,0
00-0033156,Joey Bosa,10,REG,BUF,MIA,4,0,0,2,0,0,0,0,0,0,0,0
00-0033281,Marlon Humphrey,10,REG,BAL,MIN,2,0,2,0,0,0,0,1,1,0,0,0
00-0033297,D.J. Jones,10,REG,DEN,LV,0,0,1,0,0,0,0,0,0,0,0,0
00-0033336,Eric Wilson,10,REG,MIN,BAL,4,1,1,1,1,0,0,0,0,0,0,0
00-0033381,Adam Butler,10,REG,LV,DEN,2,0,0,1,0,1,1,0,0,0,0,0
00-0033393,Kenny Moore II,10,REG,IND,ATL,2,0,0,0,0,0,0,0,0,0,0,0
00-0033503,Arthur Maulet,10,REG,DET,WAS,2,0,1,0,0,0,0,0,1,0,0,0
00-0033523,Jonathan Allen,10,REG,MIN,BAL,4,0,0,2,0,1,1,0,0,0,0,0
00-0033546,Dalvin Tomlinson,10,REG,ARI,SEA,3,0,1,0,0,0,0,0,0,0,0,0
00-0033548,Chidobe Awuzie,10,REG,BAL,MIN,0,0,0,0,0,0,1,0,1,0,0,0
00-0033571,Matt Milano,10,REG,BUF,MIA,1,0,3,0,0,0,0,0,0,0,0,0
00-0033697,Michael Davis,10,REG,NO,CAR,0,0,1,0,0,0,0,0,0,0,0,0
00-0033860,Davon Godchaux,10,REG,NO,CAR,0,0,2,0,0,0,0,0,0,0,0,0
00-0033868,Myles Garrett,10,REG,CLE,NYJ,1,1,1,2,0,1,1,0,0,0,0,0
00-0033872,Jamal Adams,10,REG,LV,DEN,2,0,1,0,0,0,0,0,0,0,0,0
00-0033876,Derek Barnett,10,REG,HOU,JAX,1,0,1,0,0,0,0,0,0,0,0,0
00-0033878,Adoree' Jackson,10,REG,PHI,GB,3,0,0,0,0,0,0,0,1,0,0,0
00-0033884,Tre'Davious White,10,REG,BUF,MIA,2,0,2,1,0,0,0,0,0,0,0,0
00-0033886,T.J. Watt,10,REG,PIT,LAC,2,0,1,1,0,1,3,0,1,0,0,0
00-0033890,Budda Baker,10,REG,ARI,SEA,2,0,3,0,0,0,0,0,0,0,0,0
00-0033905,Larry Ogunjobi,10,REG,BUF,MIA,2,0,0,1,0,0,0,0,0,0,0,0
00-0033914,Alex Anzalone,10,REG,DET,WAS,3,0,2,0,0,0,1,0,0,0,0,0
00-0033918,Fabian Moreau,10,REG,MIN,BAL,2,0,0,0,0,0,0,0,0,0,0,0
00-0033941,Rayshawn Jenkins,10,REG,CLE,NYJ,2,0,2,0,0,0,0,0,0,0,0,0
00-0033952,Grover Stewart,10,REG,IND,ATL,1,0,2,0,0,0,0,0,0,0,0,0
00-0034163,Jacob Martin,10,REG,WAS,DET,2,0,0,0,0,0,2,0,0,0,0,0
00-0034203,Darious Williams,10,REG,LA,SF,1,0,0,0,0,0,0,0,0,0,0,0
00-0034234,Poona Ford,10,REG,LA,SF,2,1,1,0,0,0,0,0,0,0,0,0
00-0034248,Elijah Campbell,10,REG,MIA,BUF,1,0,0,0,0,0,0,0,0,0,0,0
00-0034278,Tremon Smith,10,REG,HOU,JAX,3,0,1,0,0,0,0,0,1,0,0,0
00-0034285,Zach Sieler,10,REG,MIA,BUF,1,0,0,1,0,1,1,0,0,0,0,0
00-0034302,Frankie Luvu,10,REG,WAS,DET,3,0,0,0,0,0,0,0,1,0,0,0
00-0034333,Daron Payne,10,REG,WAS,DET,0,0,0,0,0,0,0,0,0,0,0,0
00-0034350,Uchenna Nwosu,10,REG,SEA,ARI,2,1,0,2,0,0,1,0,0,0,0,0
00-0034356,Donte Jackson,10,REG,LAC,PIT,2,0,1,0,0,0,0,1,2,0,0,0
00-0034357,Isaiah Oliver,10,REG,NYJ,CLE,2,0,5,0,0,0,0,0,0,0,0,0
00-0034361,Justin Reid,10,REG,NO,CAR,1,0,4,0,0,0,0,0,0,0,0,0
00-0034371,Da'Shawn Hand,10,REG,LAC,PIT,2,0,1,0,0,0,1,0,0,0,0,0
00-0034377,Avonte Maddox,10,REG,DET,WAS,4,0,0,0,0,0,0,0,0,0,0,0
00-0034381,Josh Sweat,10,REG,ARI,SEA,1,0,0,1,1,1,0,0,0,0,0,0
00-0034391,Siran Neal,10,REG,SF,LA,1,0,0,0,0,0,0,0,0,0,0,0
00-0034397,Tim Settle,10,REG,HOU,JAX,1,0,1,0,0,0,0,0,0,0,0,0
00-0034413,Foye Oluokun,10,REG,JAX,HOU,1,0,8,0,0,0,0,0,1,0,0,0
00-0034431,Zaire Franklin,10,REG,IND,ATL,6,0,4,2,0,1,1,0,0,0,0,0
00-0034465,Jeremy Reaves,10,REG,WAS,DET,4,0,3,0,0,0,0,0,1,0,0,0
00-0034473,Dennis Gardeck,10,REG,JAX,HOU,5,0,2,1,0,0,0,0,0,0,0,0
00-0034485,Jonathan Owens,10,REG,CHI,NYG,0,0,1,0,0,0,0,0,0,0,0,0
00-0034488,Tavierre Thomas,10,REG,MIN,BAL,1,0,0,0,0,0,0,0,0,0,0,0
00-0034639,Mike Ford,10,REG,ATL,IND,1,0,0,0,0,0,0,0,0,0,0,0
00-0034673,Tremaine Edmunds,10,REG,CHI,NYG,4,0,3,1,0,0,1,0,2,0,0,0
00-0034675,Jessie Bates,10,REG,ATL,IND,6,0,3,0,1,0,0,1,2,0,0,0
00-0034720,Robert Spillane,10,REG,NE,TB,1,0,8,1,0,0,0,0,1,0,0,0
00-0034760,Nathan Shepherd,10,REG,NO,CAR,2,0,0,1,0,1,1,0,0,0,0,0
00-0034773,Vita Vea,10,REG,TB,NE,1,0,1,0,0,0,1,0,0,0,0,0
00-0034778,Carlton Davis III,10,REG,NE,TB,2,0,3,0,0,0,0,0,0,0,0,0
00-0034779,Ronnie Harrison,10,REG,ATL,IND,5,0,2,1,0,1,1,0,0,0,0,0
00-0034780,Isaac Yiadom,10,REG,NO,CAR,1,0,0,0,0,0,0,0,0,0,0,0
00-0034782,Harrison Phillips,10,REG,NYJ,CLE,3,0,1,0,0,0,0,0,0,0,0,0
00-0034789,Minkah Fitzpatrick,10,REG,MIA,BUF,6,0,0,0,0,0,0,0,1,0,0,0
00-0034790,Derwin James,10,REG,LAC,PIT,0,0,3,0,0,0,0,0,0,0,0,0
00-0034797,Jerome Baker,10,REG,CLE,NYJ,1,0,1,1,0,0,0,0,0,0,0,0
00-0034801,Josh Woods,10,REG,ATL,IND,2,0,2,0,0,0,0,0,0,0,0,0
00-0034805,John Franklin-Myers,10,REG,DEN,LV,1,0,2,0,0,0.5,1,0,0,0,0,0
00-0034828,Harold Landry III,10,REG,NE,TB,0,0,3,0,0,0,1,0,0,0,0,0
00-0034832,Bradley Chubb,10,REG,MIA,BUF,2,0,1,0,0,1,4,0,0,0,0,0
00-0034842,Taven Bryan,10,REG,BAL,MIN,0,0,0,0,0,0,1,0,0,0,0,0
00-0034856,Denzel Ward,10,REG,CLE,NYJ,1,0,0,0,0,0,0,0,0,0,0,0
00-0034874,Roquan Smith,10,REG,BAL,MIN,3,0,3,0,0,0,1,0,1,0,0,0
00-0034967,Rashan Gary,10,REG,GB,PHI,1,0,3,0,0,0,0,0,0,0,0,0
00-0034968,Darnell Savage,10,REG,WAS,DET,1,0,0,0,0,0,0,0,0,0,0,0
00-0034973,Maxx Crosby,10,REG,LV,DEN,2,0,3,0,0,0,0,0,0,0,0,0
00-0034982,Dre Greenlaw,10,REG,DEN,LV,2,0,3,1,1,0,0,0,1,0,0,0
00-0034987,E.J. Speed,10,REG,HOU,JAX,3,0,3,1,0,0,0,0,0,0,0,0
00-0035000,Quinton Bell,10,REG,MIA,BUF,0,0,1,0,0,0,0,0,0,0,0,0
00-0035020,Demetrius Flannigan-Fowles,10,REG,NYG,CHI,4,1,2,1,0,0,1,0,0,0,0,0
00-0035026,Kevin Givens,10,REG,SF,LA,1,0,0,0,0,0,0,0,0,0,0,0
00-0035133,Keisean Nixon,10,REG,GB,PHI,2,0,2,0,0,0,0,0,1,0,0,0
00-0035166,Azeez Al-Shaair,10,REG,HOU,JAX,3,0,5,0,0,0,0,0,1,0,0,0
00-0035202,Del'Shawn Phillips,10,REG,LAC,PIT,3,0,0,0,0,0,0,0,0,0,0,0
00-0035236,Byron Murphy,10,REG,MIN,BAL,4,0,0,0,0,0,0,0,0,0,0,0
00-0035240,Jahlani Tavai,10,REG,NE,TB,0,0,2,0,0,0,0,0,0,0,0,0
00-0035244,Lonnie Johnson,10,REG,LV,DEN,3,0,0,0,0,0,0,0,0,0,0,0
00-0035248,Zach Allen,10,REG,DEN,LV,1,0,3,0,0,1,3,0,1,0,0,0
00-0035253,C.J. Gardner-Johnson,10,REG,CHI,NYG,7,0,2,2,1,2,2,0,0,0,0,0
00-0035254,Anthony Nelson,10,REG,TB,NE,3,0,3,0,0,0,0,0,0,0,0,0
00-0035272,Andrew Van Ginkel,10,REG,MIN,BAL,2,0,2,0,0,0,1,0,2,0,0,0
00-0035276,Blake Cashman,10,REG,MIN,BAL,4,0,7,0,0,0,0,0,0,0,0,0
00-0035277,Mike Jackson,10,REG,CAR,NO,1,0,0,0,0,0,0,0,1,0,0,0
00-0035316,Kaden Elliss,10,REG,ATL,IND,1,0,5,1,0,1,2,0,1,0,0,0
00-0035352,Tyrel Dodson,10,REG,MIA,BUF,5,0,4,0,0,0,0,0,0,0,0,0
00-0035357,Cam Lewis,10,REG,BUF,MIA,4,0,3,1,0,0,0,0,1,0,0,0
00-0035378,Andrew Wingard,10,REG,JAX,HOU,3,0,6,0,0,0,0,0,1,0,0,0
00-0035402,Carl Granderson,10,REG,NO,CAR,1,0,0,0,0,0,0,0,0,0,0,0
00-0035413,Luke Gifford,10,REG,SF,LA,1,0,0,0,0,0,0,0,1,0,0,0
00-0035525,Devin Bush,10,REG,CLE,NYJ,3,0,2,1,0,0,0,0,0,0,0,0
00-0035625,Juan Thornhill,10,REG,PIT,LAC,1,0,0,0,0,0,0,0,0,0,0,0
00-0035637,Rock Ya-Sin,10,REG,DET,WAS,1,0,0,0,0,0,0,0,1,0,0,0
00-0035642,Josh Hines-Allen,10,REG,JAX,HOU,1,0,3,0,0,0,1,0,0,0,0,0
00-0035647,Montez Sweat,10,REG,CHI,NYG,2,0,1,1,0,1.5,2,0,0,0,0,0
00-0035656,Khalen Saunders,10,REG,JAX,HOU,0,0,1,0,0,0,0,0,0,0,0,0
00-0035667,Greg Gaines,10,REG,TB,NE,1,0,1,0,0,0,0,0,0,0,0,0
00-0035669,Nick Scott,10,REG,CAR,NO,4,0,2,0,0,0,0,0,0,0,0,0
00-0035678,Dre'Mont Jones,10,REG,BAL,MIN,0,0,0,0,0,0,2,0,0,0,0,0
00-0035680,Quincy Williams,10,REG,NYJ,CLE,5,0,3,2,0,1,1,0,0,0,0,0
00-0035683,Dexter Lawrence,10,REG,NYG,CHI,0,0,1,0,0,0,0,0,0,0,0,0
00-0035687,Bobby Okereke,10,REG,NYG,CHI,1,0,5,0,0,0,0,0,0,0,0,0
00-0035692,Clelin Ferrell,10,REG,SF,LA,1,0,0,0,0,0,0,0,0,0,0,0
00-0035697,Germaine Pratt,10,REG,IND,ATL,3,0,4,0,0,0,0,0,1,0,0,0
00-0035699,Jamel Dean,10,REG,TB,NE,4,0,0,0,0,0,0,0,0,0,0,0
00-0035705,Jalen Thompson,10,REG,ARI,SEA,4,1,0,0,0,0,0,0,0,0,0,0
00-0035707,Devin White,10,REG,LV,DEN,4,0,3,0,0,0,0,0,0,0,0,0
00-0035713,Brian Burns,10,REG,NYG,CHI,4,0,1,1,0,0,2,0,1,0,0,0
00-0035763,Malcolm Roach,10,REG,DEN,LV,2,0,1,0,0,1,1,0,0,0,0,0
00-0035795,James Pierre,10,REG,PIT,LAC,2,0,3,0,0,0,0,0,2,0,0,0
00-0035841,Benito Jones,10,REG,MIA,BUF,1,0,1,0,0,0,0,0,0,0,0,0
00-0035857,Chris Williams,10,REG,CHI,NYG,1,0,2,0,0,0,0,0,0,0,0,0
00-0035890,Tershawn Wharton,10,REG,CAR,NO,1,1,5,1,0,0,0,0,0,0,0,0
00-0035942,Christian Rozeboom,10,REG,CAR,NO,2,0,2,0,0,0,0,0,0,0,0,0
00-0035944,Jonah Williams,10,REG,NO,CAR,0,0,0,0,0,0,1,0,0,0,0,0
00-0036037,Sam Franklin Jr.,10,REG,BUF,MIA,1,0,0,0,0,0,0,0,0,0,0,0
00-0036087,Myles Bryant,10,REG,HOU,JAX,5,0,2,0,0,0,0,0,0,0,0,0
00-0036151,Bryce Huff,10,REG,SF,LA,0,0,0,0,0,0,3,0,0,0,0,0
00-0036157,Kristian Welch,10,REG,GB,PHI,0,0,1,0,0,0,0,0,0,0,0,0
00-0036159,Joshua Uche,10,REG,PHI,GB,0,0,1,0,0,0,0,0,0,0,0,0
00-0036181,Teair Tart,10,REG,LAC,PIT,0,0,1,0,0,0,0,0,0,0,0,0
00-0036193,Anfernee Jennings,10,REG,NE,TB,2,0,1,0,0,0,0,0,0,0,0,0
00-0036220,Derrick Brown,10,REG,CAR,NO,2,1,6,1,0,0,0,0,0,0,0,0
00-0036221,Brandon Jones,10,REG,DEN,LV,4,0,1,0,0,0,0,0,0,0,0,0
00-0036222,Isaiah Rodgers,10,REG,MIN,BAL,5,0,1,0,0,0,0,0,0,0,0,0
00-0036224,Jonathan Greenard,10,REG,MIN,BAL,1,0,1,0,0,0,0,0,1,0,0,0
00-0036231,Kyle Dugger,10,REG,PIT,LAC,2,0,3,1,0,0,0,0,0,0,0,0
00-0036237,Larrell Murchison,10,REG,LA,SF,0,0,1,0,0,0,0,0,0,0,0,0
00-0036260,Javon Kinlaw,10,REG,WAS,DET,1,0,1,0,0,0,0,0,0,0,0,0
00-0036262,DaVon Hamilton,10,REG,JAX,HOU,0,0,2,0,0,0,0,0,0,0,0,0
00-0036266,Jordan Elliott,10,REG,SF,LA,0,0,3,0,0,0,0,0,0,0,0,0
00-0036280,Malik Harrison,10,REG,PIT,LAC,2,0,3,1,0,0,0,0,0,0,0,0
00-0036282,Grant Delpit,10,REG,CLE,NYJ,1,0,2,0,0,0,1,0,1,0,0,0
00-0036285,A.J. Terrell,10,REG,ATL,IND,3,0,3,0,0,0,0,0,0,0,0,0
00-0036286,K'Lavon Chaisson,10,REG,NE,TB,1,0,0,1,0,1,2,0,0,0,0,0
00-0036287,Noah Igbinoghene,10,REG,WAS,DET,0,0,4,0,0,0,0,0,0,0,0,0
00-0036293,Jeremy Chinn,10,REG,LV,DEN,2,0,7,1,0,0,0,0,0,0,0,0
00-0036298,Akeem Davis-Gaither,10,REG,ARI,SEA,1,1,4,1,0,0,0,0,0,0,0,0
00-0036302,Jaylinn Hawkins,10,REG,NE,TB,4,0,2,1,0,0,0,0,0,0,0,0
00-0036305,Trevis Gipson,10,REG,CAR,NO,0,0,1,0,0,0,0,0,0,0,0,0
00-0036321,Chase Young,10,REG,NO,CAR,1,0,2,0,0,0,0,0,0,0,0,0
00-0036323,Patrick Queen,10,REG,PIT,LAC,2,0,10,0,0,0,0,0,0,0,0,0
00-0036333,Alex Highsmith,10,REG,PIT,LAC,2,0,0,2,0,2,3,0,0,0,0,0
